Date,Exercise,Category,Type,Set,Weight,WeightType,Reps,Duration,Note
2026-06-24,Calf Raises,legs,reps,2,290,lbs,18,,
2026-06-24,Calf Raises,legs,reps,3,290,lbs,17,,
2026-06-24,Plank,core,timed,1,,bodyweight,,95,
__DAYSPLIT__,2026-06-26,Push,,,,,,,
2026-06-26,Bench Press,push,reps,1,185,lbs,3,,Mood:5|Form:PERFECT|General:HIT 185! New bench press PR. Five over the bodyweight bench. Fifteen pounds from 200 now.
2026-06-26,Bench Press,push,reps,2,185,lbs,2,,
2026-06-26,Bench Press,push,reps,3,185,lbs,2,,
2026-06-26,Incline Dumbbell Press,push,reps,1,75,lbs,13,,
2026-06-26,Incline Dumbbell Press,push,reps,2,75,lbs,12,,
2026-06-26,Incline Dumbbell Press,push,reps,3,75,lbs,12,,
2026-06-26,Overhead Press,push,reps,1,120,lbs,8,,
2026-06-26,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-26,Overhead Press,push,reps,3,120,lbs,7,,
2026-06-26,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-26,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-26,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-26,Dips,push,reps,1,,bodyweight,23,,
2026-06-26,Dips,push,reps,2,,bodyweight,22,,
2026-06-26,Dips,push,reps,3,,bodyweight,21,,
2026-06-26,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-26,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-26,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-26,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-26,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-26,Tricep Pushdowns,push,reps,3,80,lbs,17,,
2026-06-26,Sauna,other,timed,1,,,,900,General:Recovery sauna after push
__DAYSPLIT__,2026-06-27,Pull,,,,,,,
2026-06-27,Pullups,pull,reps,1,,bodyweight,5,,Mood:5|General:Fives on both top sets. And 230 on rows finally. Big day.
2026-06-27,Pullups,pull,reps,2,,bodyweight,5,,
2026-06-27,Pullups,pull,reps,3,,bodyweight,4,,
2026-06-27,Barbell Rows,pull,reps,1,230,lbs,8,,
2026-06-27,Barbell Rows,pull,reps,2,230,lbs,8,,
2026-06-27,Barbell Rows,pull,reps,3,230,lbs,7,,
2026-06-27,Lat Pulldowns,pull,reps,1,185,lbs,15,,
2026-06-27,Lat Pulldowns,pull,reps,2,185,lbs,14,,
2026-06-27,Lat Pulldowns,pull,reps,3,185,lbs,13,,
2026-06-27,Banded Pullups,pull,reps,1,,banded,26,,Red
2026-06-27,Banded Pullups,pull,reps,2,,banded,25,,
2026-06-27,Banded Pullups,pull,reps,3,,banded,23,,
2026-06-27,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-27,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-27,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-27,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-27,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-27,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-27,Dead Hangs,pull,timed,1,,bodyweight,,95,
__DAYSPLIT__,2026-06-29,Push,,,,,,,
2026-06-29,Bench Press,push,reps,1,175,lbs,9,,Mood:4|General:Back to working weight after the PR. Reps feel easy at 175 now.
2026-06-29,Bench Press,push,reps,2,175,lbs,8,,
2026-06-29,Bench Press,push,reps,3,175,lbs,8,,
2026-06-29,Incline Dumbbell Press,push,reps,1,75,lbs,13,,
2026-06-29,Incline Dumbbell Press,push,reps,2,75,lbs,13,,
2026-06-29,Incline Dumbbell Press,push,reps,3,75,lbs,12,,
2026-06-29,Overhead Press,push,reps,1,125,lbs,6,,
2026-06-29,Overhead Press,push,reps,2,125,lbs,6,,
2026-06-29,Overhead Press,push,reps,3,125,lbs,6,,
2026-06-29,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-29,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-29,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-29,Dips,push,reps,1,,bodyweight,23,,
2026-06-29,Dips,push,reps,2,,bodyweight,22,,
2026-06-29,Dips,push,reps,3,,bodyweight,21,,
2026-06-29,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-29,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-29,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-29,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-29,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-29,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-30,Pull,,,,,,,
2026-06-30,Pullups,pull,reps,1,,bodyweight,5,,Mood:5|General:End of June. Started the month at four pullups and a 170 bench. Finishing at five and a 185 PR. Six is the next number. So is 200.
2026-06-30,Pullups,pull,reps,2,,bodyweight,5,,
2026-06-30,Pullups,pull,reps,3,,bodyweight,4,,
2026-06-30,Barbell Rows,pull,reps,1,230,lbs,8,,
2026-06-30,Barbell Rows,pull,reps,2,230,lbs,8,,
2026-06-30,Barbell Rows,pull,reps,3,230,lbs,8,,
2026-06-30,Lat Pulldowns,pull,reps,1,185,lbs,15,,
2026-06-30,Lat Pulldowns,pull,reps,2,185,lbs,15,,
2026-06-30,Lat Pulldowns,pull,reps,3,185,lbs,14,,
2026-06-30,Banded Pullups,pull,reps,1,,banded,27,,Red
2026-06-30,Banded Pullups,pull,reps,2,,banded,25,,
2026-06-30,Banded Pullups,pull,reps,3,,banded,23,,
2026-06-30,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-30,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-30,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-30,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-30,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-30,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-30,Dead Hangs,pull,timed,1,,bodyweight,,95,
